f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.11651563 	 -5.11651540
-3.72051282 	 -5.12050244 	 -5.12050222
-3.74102564 	 -5.12431786 	 -5.12431743
-3.76153846 	 -5.12796826 	 -5.12796786
-3.78205128 	 -5.13146079 	 -5.13146039
-3.80256410 	 -5.13480112 	 -5.13480075
-3.82307692 	 -5.13799656 	 -5.13799620
-3.84358974 	 -5.14105190 	 -5.14105155
-3.86410256 	 -5.14397396 	 -5.14397363
-3.88461538 	 -5.14676741 	 -5.14676709
-3.90512821 	 -5.14943797 	 -5.14943767
-3.92564103 	 -5.15199080 	 -5.15199050
-3.94615385 	 -5.15443091 	 -5.15443063
-3.96666667 	 -5.15676315 	 -5.15676281
-3.98717949 	 -5.15899166 	 -5.15899133
-4.00769231 	 -5.16112119 	 -5.16112088
-4.02820513 	 -5.16315598 	 -5.16315568
-4.04871795 	 -5.16510019 	 -5.16509990
-4.06923077 	 -5.16695739 	 -5.16695712
-4.08974359 	 -5.16873158 	 -5.16873132
-4.11025641 	 -5.17042637 	 -5.17042612
-4.13076923 	 -5.17204511 	 -5.17204487
-4.15128205 	 -5.17359126 	 -5.17359103
-4.17179487 	 -5.17506784 	 -5.17506742
-4.19230769 	 -5.17647793 	 -5.17647753
-4.21282051 	 -5.17782413 	 -5.17782375
-4.23333333 	 -5.17911009 	 -5.17910972
-4.25384615 	 -5.18033788 	 -5.18033753
-4.27435897 	 -5.18150975 	 -5.18150941
-4.29487179 	 -5.18262913 	 -5.18262881
-4.31538462 	 -5.18369736 	 -5.18369705
-4.33589744 	 -5.18471743 	 -5.18471714
-4.35641026 	 -5.18569132 	 -5.18569108
-4.37692308 	 -5.18662072 	 -5.18662049
-4.39743590 	 -5.18750812 	 -5.18750790
-4.41794872 	 -5.18835526 	 -5.18835484
-4.43846154 	 -5.18916331 	 -5.18916291
-4.45897436 	 -5.18993519 	 -5.18993481
-4.47948718 	 -5.19067161 	 -5.19067124
-4.50000000 	 -5.19137454 	 -5.19137419
