f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.63139357 	 -4.63139335
-3.72051282 	 -4.63479024 	 -4.63478981
-3.74102564 	 -4.63803883 	 -4.63803842
-3.76153846 	 -4.64114555 	 -4.64114515
-3.78205128 	 -4.64411617 	 -4.64411579
-3.80256410 	 -4.64695693 	 -4.64695656
-3.82307692 	 -4.64967235 	 -4.64967201
-3.84358974 	 -4.65226834 	 -4.65226801
-3.86410256 	 -4.65474967 	 -4.65474935
-3.88461538 	 -4.65712121 	 -4.65712090
-3.90512821 	 -4.65938764 	 -4.65938734
-3.92564103 	 -4.66155323 	 -4.66155295
-3.94615385 	 -4.66362260 	 -4.66362226
-3.96666667 	 -4.66559963 	 -4.66559931
-3.98717949 	 -4.66748842 	 -4.66748811
-4.00769231 	 -4.66929279 	 -4.66929249
-4.02820513 	 -4.67101621 	 -4.67101592
-4.04871795 	 -4.67266278 	 -4.67266251
-4.06923077 	 -4.67423506 	 -4.67423480
-4.08974359 	 -4.67573693 	 -4.67573668
-4.11025641 	 -4.67717100 	 -4.67717076
-4.13076923 	 -4.67854043 	 -4.67854021
-4.15128205 	 -4.67984822 	 -4.67984780
-4.17179487 	 -4.68109707 	 -4.68109667
-4.19230769 	 -4.68228926 	 -4.68228888
-4.21282051 	 -4.68342761 	 -4.68342725
-4.23333333 	 -4.68451456 	 -4.68451422
-4.25384615 	 -4.68555199 	 -4.68555166
-4.27435897 	 -4.68654235 	 -4.68654203
-4.29487179 	 -4.68748801 	 -4.68748771
-4.31538462 	 -4.68839035 	 -4.68839010
-4.33589744 	 -4.68925199 	 -4.68925175
-4.35641026 	 -4.69007429 	 -4.69007406
-4.37692308 	 -4.69085950 	 -4.69085907
-4.39743590 	 -4.69160829 	 -4.69160788
-4.41794872 	 -4.69232352 	 -4.69232313
-4.43846154 	 -4.69300590 	 -4.69300552
-4.45897436 	 -4.69365702 	 -4.69365666
-4.47948718 	 -4.69427859 	 -4.69427824
-4.50000000 	 -4.69487163 	 -4.69487137
