f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.39409509 	 -5.39409486
-3.72051282 	 -5.39846446 	 -5.39846423
-3.74102564 	 -5.40264743 	 -5.40264700
-3.76153846 	 -5.40665077 	 -5.40665036
-3.78205128 	 -5.41048192 	 -5.41048152
-3.80256410 	 -5.41414763 	 -5.41414725
-3.82307692 	 -5.41765501 	 -5.41765464
-3.84358974 	 -5.42100973 	 -5.42100938
-3.86410256 	 -5.42421872 	 -5.42421838
-3.88461538 	 -5.42728735 	 -5.42728702
-3.90512821 	 -5.43022197 	 -5.43022166
-3.92564103 	 -5.43302765 	 -5.43302734
-3.94615385 	 -5.43570990 	 -5.43570961
-3.96666667 	 -5.43827385 	 -5.43827357
-3.98717949 	 -5.44072491 	 -5.44072458
-4.00769231 	 -5.44306727 	 -5.44306695
-4.02820513 	 -5.44530582 	 -5.44530552
-4.04871795 	 -5.44744484 	 -5.44744455
-4.06923077 	 -5.44948885 	 -5.44948857
-4.08974359 	 -5.45144152 	 -5.45144125
-4.11025641 	 -5.45330722 	 -5.45330696
-4.13076923 	 -5.45508941 	 -5.45508916
-4.15128205 	 -5.45679185 	 -5.45679162
-4.17179487 	 -5.45841801 	 -5.45841757
-4.19230769 	 -5.45997081 	 -5.45997040
-4.21282051 	 -5.46145413 	 -5.46145373
-4.23333333 	 -5.46287074 	 -5.46287036
-4.25384615 	 -5.46422338 	 -5.46422302
-4.27435897 	 -5.46551483 	 -5.46551448
-4.29487179 	 -5.46674828 	 -5.46674795
-4.31538462 	 -5.46792576 	 -5.46792544
-4.33589744 	 -5.46905021 	 -5.46904990
-4.35641026 	 -5.47012333 	 -5.47012308
-4.37692308 	 -5.47114818 	 -5.47114794
-4.39743590 	 -5.47212631 	 -5.47212609
-4.41794872 	 -5.47306041 	 -5.47305998
-4.43846154 	 -5.47395195 	 -5.47395154
-4.45897436 	 -5.47480274 	 -5.47480234
-4.47948718 	 -5.47561487 	 -5.47561449
-4.50000000 	 -5.47639008 	 -5.47638972
