f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.91712975 	 -4.91712952
-3.72051282 	 -4.92086245 	 -4.92086202
-3.74102564 	 -4.92443354 	 -4.92443312
-3.76153846 	 -4.92785007 	 -4.92784967
-3.78205128 	 -4.93111759 	 -4.93111720
-3.80256410 	 -4.93424251 	 -4.93424214
-3.82307692 	 -4.93723093 	 -4.93723058
-3.84358974 	 -4.94008836 	 -4.94008802
-3.86410256 	 -4.94281991 	 -4.94281958
-3.88461538 	 -4.94543165 	 -4.94543134
-3.90512821 	 -4.94792778 	 -4.94792748
-3.92564103 	 -4.95031329 	 -4.95031300
-3.94615385 	 -4.95259339 	 -4.95259311
-3.96666667 	 -4.95477207 	 -4.95477174
-3.98717949 	 -4.95685398 	 -4.95685366
-4.00769231 	 -4.95884304 	 -4.95884273
-4.02820513 	 -4.96074335 	 -4.96074306
-4.04871795 	 -4.96255871 	 -4.96255843
-4.06923077 	 -4.96429295 	 -4.96429268
-4.08974359 	 -4.96594951 	 -4.96594925
-4.11025641 	 -4.96753155 	 -4.96753130
-4.13076923 	 -4.96904254 	 -4.96904230
-4.15128205 	 -4.97048551 	 -4.97048508
-4.17179487 	 -4.97186345 	 -4.97186304
-4.19230769 	 -4.97317962 	 -4.97317923
-4.21282051 	 -4.97443590 	 -4.97443552
-4.23333333 	 -4.97563568 	 -4.97563532
-4.25384615 	 -4.97678091 	 -4.97678056
-4.27435897 	 -4.97787438 	 -4.97787406
-4.29487179 	 -4.97891843 	 -4.97891812
-4.31538462 	 -4.97991506 	 -4.97991476
-4.33589744 	 -4.98086651 	 -4.98086627
-4.35641026 	 -4.98177466 	 -4.98177442
-4.37692308 	 -4.98264158 	 -4.98264136
-4.39743590 	 -4.98346939 	 -4.98346896
-4.41794872 	 -4.98425908 	 -4.98425868
-4.43846154 	 -4.98501284 	 -4.98501245
-4.45897436 	 -4.98573233 	 -4.98573196
-4.47948718 	 -4.98641928 	 -4.98641892
-4.50000000 	 -4.98707447 	 -4.98707413
