f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.42392729 	 -4.42392707
-3.72051282 	 -4.42709932 	 -4.42709890
-3.74102564 	 -4.43013249 	 -4.43013209
-3.76153846 	 -4.43303271 	 -4.43303232
-3.78205128 	 -4.43580569 	 -4.43580532
-3.80256410 	 -4.43845620 	 -4.43845584
-3.82307692 	 -4.44099027 	 -4.44098993
-3.84358974 	 -4.44341211 	 -4.44341178
-3.86410256 	 -4.44572664 	 -4.44572633
-3.88461538 	 -4.44793828 	 -4.44793798
-3.90512821 	 -4.45005161 	 -4.45005132
-3.92564103 	 -4.45207113 	 -4.45207086
-3.94615385 	 -4.45400010 	 -4.45399977
-3.96666667 	 -4.45584316 	 -4.45584284
-3.98717949 	 -4.45760373 	 -4.45760342
-4.00769231 	 -4.45928528 	 -4.45928499
-4.02820513 	 -4.46089159 	 -4.46089131
-4.04871795 	 -4.46242564 	 -4.46242538
-4.06923077 	 -4.46389066 	 -4.46389041
-4.08974359 	 -4.46528961 	 -4.46528936
-4.11025641 	 -4.46662577 	 -4.46662554
-4.13076923 	 -4.46790143 	 -4.46790101
-4.15128205 	 -4.46911965 	 -4.46911924
-4.17179487 	 -4.47028244 	 -4.47028205
-4.19230769 	 -4.47139286 	 -4.47139249
-4.21282051 	 -4.47245278 	 -4.47245242
-4.23333333 	 -4.47346457 	 -4.47346423
-4.25384615 	 -4.47443074 	 -4.47443042
-4.27435897 	 -4.47535304 	 -4.47535273
-4.29487179 	 -4.47623327 	 -4.47623297
-4.31538462 	 -4.47707324 	 -4.47707300
-4.33589744 	 -4.47787542 	 -4.47787519
-4.35641026 	 -4.47864087 	 -4.47864065
-4.37692308 	 -4.47937154 	 -4.47937111
-4.39743590 	 -4.48006890 	 -4.48006850
-4.41794872 	 -4.48073436 	 -4.48073398
-4.43846154 	 -4.48136935 	 -4.48136898
-4.45897436 	 -4.48197536 	 -4.48197501
-4.47948718 	 -4.48255371 	 -4.48255338
-4.50000000 	 -4.48310564 	 -4.48310538
