f0           	 log10(rhophA) 	 log10(rhophB)
-1.00000000 	 -1.41538073 	 -1.41538034
-1.07692308 	 -1.50047443 	 -1.50047403
-1.15384615 	 -1.58658384 	 -1.58658343
-1.23076923 	 -1.67408084 	 -1.67408042
-1.30769231 	 -1.76340936 	 -1.76340893
-1.38461538 	 -1.85511672 	 -1.85511650
-1.46153846 	 -1.94989436 	 -1.94989413
-1.53846154 	 -2.04862438 	 -2.04862414
-1.61538462 	 -2.15241040 	 -2.15241014
-1.69230769 	 -2.26242782 	 -2.26242754
-1.76923077 	 -2.37898043 	 -2.37898012
-1.84615385 	 -2.50034985 	 -2.50034951
-1.92307692 	 -2.62421424 	 -2.62421387
-2.00000000 	 -2.74872779 	 -2.74872748
-2.07692308 	 -2.87236449 	 -2.87236414
-2.15384615 	 -2.99376150 	 -2.99376112
-2.23076923 	 -3.11166856 	 -3.11166813
-2.30769231 	 -3.22494359 	 -3.22494336
-2.38461538 	 -3.33257704 	 -3.33257679
-2.46153846 	 -3.43372215 	 -3.43372189
-2.53846154 	 -3.52772660 	 -3.52772633
-2.61538462 	 -3.61415644 	 -3.61415616
-2.69230769 	 -3.69279971 	 -3.69279943
-2.76923077 	 -3.76365840 	 -3.76365813
-2.84615385 	 -3.82692276 	 -3.82692250
-2.92307692 	 -3.88293674 	 -3.88293648
-3.00000000 	 -3.93215858 	 -3.93215834
-3.07692308 	 -3.97512271 	 -3.97512249
-3.15384615 	 -4.01240314 	 -4.01240274
-3.23076923 	 -4.04458431 	 -4.04458395
-3.30769231 	 -4.07223912 	 -4.07223880
-3.38461538 	 -4.09591269 	 -4.09591231
-3.46153846 	 -4.11611030 	 -4.11610997
-3.53846154 	 -4.13329357 	 -4.13329328
-3.61538462 	 -4.14787724 	 -4.14787699
-3.69230769 	 -4.16022890 	 -4.16022868
-3.76923077 	 -4.17067231 	 -4.17067194
-3.84615385 	 -4.17948870 	 -4.17948838
-3.92307692 	 -4.18692269 	 -4.18692235
-4.00000000 	 -4.19318430 	 -4.19318401
