f0           	 log10(rhophA) 	 log10(rhophB)
-1.00000000 	 -1.45954399 	 -1.45954360
-1.07692308 	 -1.54445433 	 -1.54445393
-1.15384615 	 -1.63033675 	 -1.63033634
-1.23076923 	 -1.71755266 	 -1.71755224
-1.30769231 	 -1.80653016 	 -1.80652973
-1.38461538 	 -1.89779645 	 -1.89779623
-1.46153846 	 -1.99201510 	 -1.99201487
-1.53846154 	 -2.09003238 	 -2.09003214
-1.61538462 	 -2.19291324 	 -2.19291299
-1.69230769 	 -2.30184121 	 -2.30184093
-1.76923077 	 -2.41734919 	 -2.41734889
-1.84615385 	 -2.53800123 	 -2.53800090
-1.92307692 	 -2.66144374 	 -2.66144337
-2.00000000 	 -2.78575569 	 -2.78575529
-2.07692308 	 -2.90936862 	 -2.90936828
-2.15384615 	 -3.03089661 	 -3.03089623
-2.23076923 	 -3.14907157 	 -3.14907115
-2.30769231 	 -3.26273515 	 -3.26273493
-2.38461538 	 -3.37085962 	 -3.37085938
-2.46153846 	 -3.47257877 	 -3.47257851
-2.53846154 	 -3.56721886 	 -3.56721859
-2.61538462 	 -3.65432290 	 -3.65432263
-2.69230769 	 -3.73365752 	 -3.73365725
-2.76923077 	 -3.80520400 	 -3.80520373
-2.84615385 	 -3.86913593 	 -3.86913567
-2.92307692 	 -3.92578392 	 -3.92578366
-3.00000000 	 -3.97559678 	 -3.97559654
-3.07692308 	 -4.01910262 	 -4.01910240
-3.15384615 	 -4.05687315 	 -4.05687275
-3.23076923 	 -4.08949201 	 -4.08949165
-3.30769231 	 -4.11753425 	 -4.11753393
-3.38461538 	 -4.14154760 	 -4.14154722
-3.46153846 	 -4.16204116 	 -4.16204083
-3.53846154 	 -4.17948051 	 -4.17948022
-3.61538462 	 -4.19428428 	 -4.19428402
-3.69230769 	 -4.20682502 	 -4.20682480
-3.76923077 	 -4.21742936 	 -4.21742899
-3.84615385 	 -4.22638324 	 -4.22638292
-3.92307692 	 -4.23393411 	 -4.23393377
-4.00000000 	 -4.24029440 	 -4.24029411
-4.05555556 	 -4.24425200 	 -4.24425174
-4.11111111 	 -4.24774512 	 -4.24774468
-4.16666667 	 -4.25082685 	 -4.25082647
-4.22222222 	 -4.25354464 	 -4.25354430
-4.27777778 	 -4.25594114 	 -4.25594083
-4.33333333 	 -4.25805360 	 -4.25805338
-4.38888889 	 -4.25991519 	 -4.25991479
-4.44444444 	 -4.26155577 	 -4.26155541
-4.50000000 	 -4.26300100 	 -4.26300074
