f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.93826264 	 -4.93826242
-3.72051282 	 -4.94202165 	 -4.94202144
-3.74102564 	 -4.94561819 	 -4.94561777
-3.76153846 	 -4.94905919 	 -4.94905879
-3.78205128 	 -4.95234992 	 -4.95234953
-3.80256410 	 -4.95549746 	 -4.95549709
-3.82307692 	 -4.95850741 	 -4.95850705
-3.84358974 	 -4.96138556 	 -4.96138522
-3.86410256 	 -4.96413690 	 -4.96413657
-3.88461538 	 -4.96676741 	 -4.96676710
-3.90512821 	 -4.96928182 	 -4.96928152
-3.92564103 	 -4.97168498 	 -4.97168469
-3.94615385 	 -4.97398143 	 -4.97398115
-3.96666667 	 -4.97617611 	 -4.97617578
-3.98717949 	 -4.97827309 	 -4.97827278
-4.00769231 	 -4.98027712 	 -4.98027681
-4.02820513 	 -4.98219125 	 -4.98219096
-4.04871795 	 -4.98402007 	 -4.98401979
-4.06923077 	 -4.98576702 	 -4.98576675
-4.08974359 	 -4.98743568 	 -4.98743542
-4.11025641 	 -4.98902961 	 -4.98902936
-4.13076923 	 -4.99055165 	 -4.99055142
-4.15128205 	 -4.99200526 	 -4.99200483
-4.17179487 	 -4.99339371 	 -4.99339330
-4.19230769 	 -4.99471934 	 -4.99471895
-4.21282051 	 -4.99598510 	 -4.99598472
-4.23333333 	 -4.99719386 	 -4.99719350
-4.25384615 	 -4.99834778 	 -4.99834744
-4.27435897 	 -4.99944923 	 -4.99944890
-4.29487179 	 -5.00050105 	 -5.00050074
-4.31538462 	 -5.00150512 	 -5.00150482
-4.33589744 	 -5.00246381 	 -5.00246356
-4.35641026 	 -5.00337881 	 -5.00337857
-4.37692308 	 -5.00425218 	 -5.00425196
-4.39743590 	 -5.00508614 	 -5.00508571
-4.41794872 	 -5.00588196 	 -5.00588155
-4.43846154 	 -5.00664127 	 -5.00664088
-4.45897436 	 -5.00736603 	 -5.00736566
-4.47948718 	 -5.00805819 	 -5.00805784
-4.50000000 	 -5.00871840 	 -5.00871805
