f0           	 log10(rhophA) 	 log10(rhophB)
-1.00000000 	 -1.41599078 	 -1.41599039
-1.07692308 	 -1.50108194 	 -1.50108154
-1.15384615 	 -1.58718827 	 -1.58718786
-1.23076923 	 -1.67468117 	 -1.67468075
-1.30769231 	 -1.76400443 	 -1.76400400
-1.38461538 	 -1.85570586 	 -1.85570564
-1.46153846 	 -1.95047553 	 -1.95047530
-1.53846154 	 -2.04919533 	 -2.04919509
-1.61538462 	 -2.15296893 	 -2.15296868
-1.69230769 	 -2.26297118 	 -2.26297090
-1.76923077 	 -2.37950939 	 -2.37950909
-1.84615385 	 -2.50086919 	 -2.50086886
-1.92307692 	 -2.62472788 	 -2.62472751
-2.00000000 	 -2.74923923 	 -2.74923892
-2.07692308 	 -2.87287555 	 -2.87287520
-2.15384615 	 -2.99427447 	 -2.99427409
-2.23076923 	 -3.11218511 	 -3.11218469
-2.30769231 	 -3.22546587 	 -3.22546564
-2.38461538 	 -3.33310631 	 -3.33310607
-2.46153846 	 -3.43425913 	 -3.43425887
-2.53846154 	 -3.52827263 	 -3.52827236
-2.61538462 	 -3.61471159 	 -3.61471131
-2.69230769 	 -3.69336460 	 -3.69336432
-2.76923077 	 -3.76423285 	 -3.76423258
-2.84615385 	 -3.82750639 	 -3.82750612
-2.92307692 	 -3.88352875 	 -3.88352850
-3.00000000 	 -3.93275886 	 -3.93275862
-3.07692308 	 -3.97573056 	 -3.97573034
-3.15384615 	 -4.01301764 	 -4.01301724
-3.23076923 	 -4.04520462 	 -4.04520426
-3.30769231 	 -4.07286511 	 -4.07286479
-3.38461538 	 -4.09654318 	 -4.09654280
-3.46153846 	 -4.11674477 	 -4.11674443
-3.53846154 	 -4.13393169 	 -4.13393140
-3.61538462 	 -4.14851826 	 -4.14851801
-3.69230769 	 -4.16087252 	 -4.16087230
-3.76923077 	 -4.17131791 	 -4.17131754
-3.84615385 	 -4.18013663 	 -4.18013631
-3.92307692 	 -4.18757196 	 -4.18757162
-4.00000000 	 -4.19383497 	 -4.19383469
