f0           	 log10(rhophA) 	 log10(rhophB)
-1.00000000 	 -1.42446595 	 -1.42446555
-1.07692308 	 -1.50952154 	 -1.50952114
-1.15384615 	 -1.59558395 	 -1.59558354
-1.23076923 	 -1.68302231 	 -1.68302189
-1.30769231 	 -1.77227761 	 -1.77227719
-1.38461538 	 -1.86389290 	 -1.86389268
-1.46153846 	 -1.95855381 	 -1.95855358
-1.53846154 	 -2.05713497 	 -2.05713473
-1.61538462 	 -2.16073244 	 -2.16073219
-1.69230769 	 -2.27052385 	 -2.27052357
-1.76923077 	 -2.38686456 	 -2.38686425
-1.84615385 	 -2.50809027 	 -2.50808994
-1.92307692 	 -2.63187080 	 -2.63187043
-2.00000000 	 -2.75634541 	 -2.75634499
-2.07692308 	 -2.87997882 	 -2.87997847
-2.15384615 	 -3.00140410 	 -3.00140372
-2.23076923 	 -3.11936735 	 -3.11936693
-2.30769231 	 -3.23272352 	 -3.23272329
-2.38461538 	 -3.34045880 	 -3.34045855
-2.46153846 	 -3.44172254 	 -3.44172228
-2.53846154 	 -3.53585839 	 -3.53585812
-2.61538462 	 -3.62242695 	 -3.62242667
-2.69230769 	 -3.70121274 	 -3.70121246
-2.76923077 	 -3.77221295 	 -3.77221268
-2.84615385 	 -3.83561420 	 -3.83561393
-2.92307692 	 -3.89175812 	 -3.89175787
-3.00000000 	 -3.94110146 	 -3.94110123
-3.07692308 	 -3.98417647 	 -3.98417625
-3.15384615 	 -4.02155709 	 -4.02155669
-3.23076923 	 -4.05382784 	 -4.05382748
-3.30769231 	 -4.08156239 	 -4.08156207
-3.38461538 	 -4.10530524 	 -4.10530485
-3.46153846 	 -4.12556342 	 -4.12556309
-3.53846154 	 -4.14279918 	 -4.14279889
-3.61538462 	 -4.15742775 	 -4.15742750
-3.69230769 	 -4.16981820 	 -4.16981798
-3.76923077 	 -4.18029436 	 -4.18029398
-3.84615385 	 -4.18913909 	 -4.18913877
-3.92307692 	 -4.19659698 	 -4.19659664
-4.00000000 	 -4.20287872 	 -4.20287843
-4.05555556 	 -4.20678726 	 -4.20678701
-4.11111111 	 -4.21023684 	 -4.21023641
-4.16666667 	 -4.21328004 	 -4.21327966
-4.22222222 	 -4.21596383 	 -4.21596349
-4.27777778 	 -4.21833018 	 -4.21832988
-4.33333333 	 -4.22041608 	 -4.22041585
-4.38888889 	 -4.22225460 	 -4.22225420
-4.44444444 	 -4.22387454 	 -4.22387418
-4.50000000 	 -4.22530127 	 -4.22530102
