f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 -0.08620889 	 -0.08620862
-0.00010975 	 -0.07684630 	 -0.07684605
-0.00012045 	 -0.06766387 	 -0.06766363
-0.00013219 	 -0.05867309 	 -0.05867286
-0.00014508 	 -0.04987772 	 -0.04987750
-0.00015923 	 -0.04129105 	 -0.04129063
-0.00017475 	 -0.03293005 	 -0.03292965
-0.00019179 	 -0.02479758 	 -0.02479719
-0.00021049 	 -0.01691031 	 -0.01690994
-0.00023101 	 -0.00928004 	 -0.00927969
-0.00025354 	 -0.00191600 	 -0.00191566
-0.00027826 	 0.00516435  	 0.00516468 
-0.00030539 	 0.01194950  	 0.01194982 
-0.00033516 	 0.01842468  	 0.01842508 
-0.00036784 	 0.02457903  	 0.02457942 
-0.00040370 	 0.03039564  	 0.03039602 
-0.00044306 	 0.03586192  	 0.03586229 
-0.00048626 	 0.04096444  	 0.04096479 
-0.00053367 	 0.04568766  	 0.04568800 
-0.00058570 	 0.05001879  	 0.05001912 
-0.00064281 	 0.05394489  	 0.05394521 
-0.00070548 	 0.05745233  	 0.05745264 
-0.00077426 	 0.06052952  	 0.06052983 
-0.00084975 	 0.06316518  	 0.06316547 
-0.00093260 	 0.06534911  	 0.06534939 
-0.00102353 	 0.06707214  	 0.06707241 
-0.00112332 	 0.06832650  	 0.06832677 
-0.00123285 	 0.06910573  	 0.06910600 
-0.00135305 	 0.06940503  	 0.06940528 
-0.00148497 	 0.06922120  	 0.06922145 
-0.00162975 	 0.06855322  	 0.06855346 
-0.00178865 	 0.06740130  	 0.06740155 
-0.00196304 	 0.06576778  	 0.06576802 
-0.00215443 	 0.06365673  	 0.06365696 
-0.00236449 	 0.06107425  	 0.06107447 
-0.00259502 	 0.05802777  	 0.05802799 
-0.00284804 	 0.05452609  	 0.05452631 
-0.00312572 	 0.05058031  	 0.05058075 
-0.00343047 	 0.04620204  	 0.04620247 
-0.00376494 	 0.04140368  	 0.04140410 
-0.00413201 	 0.03619952  	 0.03619994 
-0.00453488 	 0.03060274  	 0.03060316 
-0.00497702 	 0.02462844  	 0.02462885 
-0.00546228 	 0.01829114  	 0.01829155 
-0.00599484 	 0.01160518  	 0.01160558 
-0.00657933 	 0.00458414  	 0.00458453 
-0.00722081 	 -0.00275743 	 -0.00275704
-0.00792483 	 -0.01040754 	 -0.01040715
-0.00869749 	 -0.01835408 	 -0.01835369
-0.00954548 	 -0.02658579 	 -0.02658540
-0.01047616 	 -0.03509404 	 -0.03509365
-0.01149757 	 -0.04386943 	 -0.04386905
-0.01261857 	 -0.05290535 	 -0.05290496
-0.01384886 	 -0.06219729 	 -0.06219691
-0.01519911 	 -0.07174027 	 -0.07173989
-0.01668101 	 -0.08153344 	 -0.08153306
-0.01830738 	 -0.09157643 	 -0.09157605
-0.02009233 	 -0.10187048 	 -0.10187010
-0.02205131 	 -0.11241951 	 -0.11241914
-0.02420128 	 -0.12322978 	 -0.12322940
-0.02656088 	 -0.13430925 	 -0.13430887
-0.02915053 	 -0.14566746 	 -0.14566708
-0.03199267 	 -0.15731820 	 -0.15731783
-0.03511192 	 -0.16927614 	 -0.16927576
-0.03853529 	 -0.18155923 	 -0.18155886
-0.04229243 	 -0.19418900 	 -0.19418863
-0.04641589 	 -0.20718889 	 -0.20718851
-0.05094138 	 -0.22058667 	 -0.22058630
-0.05590810 	 -0.23441331 	 -0.23441294
-0.06135907 	 -0.24870324 	 -0.24870287
-0.06734151 	 -0.26349583 	 -0.26349545
-0.07390722 	 -0.27883494 	 -0.27883457
-0.08111308 	 -0.29476874 	 -0.29476837
-0.08902151 	 -0.31135156 	 -0.31135119
-0.09770100 	 -0.32864325 	 -0.32864288
-0.10722672 	 -0.34671017 	 -0.34670980
-0.11768120 	 -0.36562622 	 -0.36562585
-0.12915497 	 -0.38547228 	 -0.38547191
-0.14174742 	 -0.40633856 	 -0.40633819
-0.15556761 	 -0.42832503 	 -0.42832466
-0.17073526 	 -0.45154126 	 -0.45154089
-0.18738174 	 -0.47610887 	 -0.47610850
-0.20565123 	 -0.50216271 	 -0.50216234
-0.22570197 	 -0.52985176 	 -0.52985139
-0.24770764 	 -0.55933977 	 -0.55933939
-0.27185882 	 -0.59081012 	 -0.59080975
-0.29836472 	 -0.62446432 	 -0.62446395
-0.32745492 	 -0.66052755 	 -0.66052718
-0.35938137 	 -0.69924857 	 -0.69924820
-0.39442061 	 -0.74090555 	 -0.74090517
-0.43287613 	 -0.78580829 	 -0.78580792
-0.47508102 	 -0.83430504 	 -0.83430466
-0.52140083 	 -0.88678542 	 -0.88678504
-0.57223677 	 -0.94369106 	 -0.94369068
-0.62802914 	 -1.00552337 	 -1.00552300
-0.68926121 	 -1.07285744 	 -1.07285706
-0.75646333 	 -1.14636148 	 -1.14636109
-0.83021757 	 -1.22682211 	 -1.22682172
-0.91116276 	 -1.31518712 	 -1.31518673
-1.00000000 	 -1.41262951 	 -1.41262911
