f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.70074009 	 -4.70073987
-3.72051282 	 -4.70421564 	 -4.70421521
-3.74102564 	 -4.70753960 	 -4.70753919
-3.76153846 	 -4.71071933 	 -4.71071894
-3.78205128 	 -4.71375953 	 -4.71375915
-3.80256410 	 -4.71666696 	 -4.71666659
-3.82307692 	 -4.71944623 	 -4.71944588
-3.84358974 	 -4.72210365 	 -4.72210332
-3.86410256 	 -4.72464372 	 -4.72464340
-3.88461538 	 -4.72707134 	 -4.72707104
-3.90512821 	 -4.72939155 	 -4.72939125
-3.92564103 	 -4.73160890 	 -4.73160861
-3.94615385 	 -4.73372761 	 -4.73372727
-3.96666667 	 -4.73575178 	 -4.73575145
-3.98717949 	 -4.73768565 	 -4.73768534
-4.00769231 	 -4.73953336 	 -4.73953306
-4.02820513 	 -4.74129834 	 -4.74129806
-4.04871795 	 -4.74298412 	 -4.74298385
-4.06923077 	 -4.74459459 	 -4.74459432
-4.08974359 	 -4.74613247 	 -4.74613222
-4.11025641 	 -4.74760111 	 -4.74760087
-4.13076923 	 -4.74900389 	 -4.74900366
-4.15128205 	 -4.75034345 	 -4.75034303
-4.17179487 	 -4.75162243 	 -4.75162203
-4.19230769 	 -4.75284328 	 -4.75284289
-4.21282051 	 -4.75400925 	 -4.75400889
-4.23333333 	 -4.75512243 	 -4.75512208
-4.25384615 	 -4.75618539 	 -4.75618505
-4.27435897 	 -4.75719986 	 -4.75719953
-4.29487179 	 -4.75816852 	 -4.75816822
-4.31538462 	 -4.75909285 	 -4.75909256
-4.33589744 	 -4.75997545 	 -4.75997521
-4.35641026 	 -4.76081790 	 -4.76081767
-4.37692308 	 -4.76162185 	 -4.76162163
-4.39743590 	 -4.76238955 	 -4.76238914
-4.41794872 	 -4.76312181 	 -4.76312141
-4.43846154 	 -4.76382119 	 -4.76382081
-4.45897436 	 -4.76448812 	 -4.76448775
-4.47948718 	 -4.76512503 	 -4.76512468
-4.50000000 	 -4.76573272 	 -4.76573239
