f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.03135866 	 -5.03135844
-3.72051282 	 -5.03523528 	 -5.03523506
-3.74102564 	 -5.03894466 	 -5.03894424
-3.76153846 	 -5.04249346 	 -5.04249305
-3.78205128 	 -5.04588843 	 -5.04588804
-3.80256410 	 -5.04913553 	 -5.04913515
-3.82307692 	 -5.05224080 	 -5.05224044
-3.84358974 	 -5.05521044 	 -5.05521009
-3.86410256 	 -5.05804975 	 -5.05804942
-3.88461538 	 -5.06076437 	 -5.06076406
-3.90512821 	 -5.06335933 	 -5.06335903
-3.92564103 	 -5.06583945 	 -5.06583916
-3.94615385 	 -5.06821006 	 -5.06820978
-3.96666667 	 -5.07047573 	 -5.07047539
-3.98717949 	 -5.07264055 	 -5.07264022
-4.00769231 	 -5.07470893 	 -5.07470862
-4.02820513 	 -5.07668543 	 -5.07668513
-4.04871795 	 -5.07857360 	 -5.07857332
-4.06923077 	 -5.08037736 	 -5.08037709
-4.08974359 	 -5.08210046 	 -5.08210020
-4.11025641 	 -5.08374631 	 -5.08374606
-4.13076923 	 -5.08531810 	 -5.08531786
-4.15128205 	 -5.08681936 	 -5.08681893
-4.17179487 	 -5.08825309 	 -5.08825267
-4.19230769 	 -5.08962244 	 -5.08962205
-4.21282051 	 -5.09092955 	 -5.09092917
-4.23333333 	 -5.09217801 	 -5.09217765
-4.25384615 	 -5.09336992 	 -5.09336958
-4.27435897 	 -5.09450788 	 -5.09450754
-4.29487179 	 -5.09559430 	 -5.09559398
-4.31538462 	 -5.09663158 	 -5.09663128
-4.33589744 	 -5.09762187 	 -5.09762162
-4.35641026 	 -5.09856712 	 -5.09856688
-4.37692308 	 -5.09946950 	 -5.09946927
-4.39743590 	 -5.10033077 	 -5.10033055
-4.41794872 	 -5.10115307 	 -5.10115265
-4.43846154 	 -5.10193753 	 -5.10193714
-4.45897436 	 -5.10268665 	 -5.10268627
-4.47948718 	 -5.10340152 	 -5.10340116
-4.50000000 	 -5.10408344 	 -5.10408309
