f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.06508003  	 0.06508031 
-0.04644444 	 -0.20882740 	 -0.20882703
-0.09188889 	 -0.31871316 	 -0.31871279
-0.13733333 	 -0.40067519 	 -0.40067482
-0.18277778 	 -0.47095254 	 -0.47095217
-0.22822222 	 -0.53482608 	 -0.53482571
-0.27366667 	 -0.59468564 	 -0.59468527
-0.31911111 	 -0.65181954 	 -0.65181917
-0.36455556 	 -0.70700318 	 -0.70700281
-0.41000000 	 -0.76074160 	 -0.76074123
-0.45544444 	 -0.81338309 	 -0.81338271
-0.50088889 	 -0.86518044 	 -0.86518006
-0.54633333 	 -0.91632328 	 -0.91632291
-0.59177778 	 -0.96695997 	 -0.96695959
-0.63722222 	 -1.01721017 	 -1.01720979
-0.68266667 	 -1.06717201 	 -1.06717163
-0.72811111 	 -1.11693084 	 -1.11693046
-0.77355556 	 -1.16656077 	 -1.16656038
-0.81900000 	 -1.21612908 	 -1.21612869
-0.86444444 	 -1.26569895 	 -1.26569857
-0.90988889 	 -1.31533041 	 -1.31533002
-0.95533333 	 -1.36508283 	 -1.36508243
-1.00077778 	 -1.41501588 	 -1.41501548
-1.04622222 	 -1.46519131 	 -1.46519092
-1.09166667 	 -1.51567449 	 -1.51567409
-1.13711111 	 -1.56653461 	 -1.56653420
-1.18255556 	 -1.61784834 	 -1.61784793
-1.22800000 	 -1.66969994 	 -1.66969953
-1.27344444 	 -1.72218333 	 -1.72218291
-1.31888889 	 -1.77540484 	 -1.77540441
-1.36433333 	 -1.82948657 	 -1.82948635
-1.40977778 	 -1.88456813 	 -1.88456791
-1.45522222 	 -1.94081106 	 -1.94081083
-1.50066667 	 -1.99840258 	 -1.99840235
-1.54611111 	 -2.05755734 	 -2.05755710
-1.59155556 	 -2.11851849 	 -2.11851824
-1.63700000 	 -2.18154222 	 -2.18154196
-1.68244444 	 -2.24685142 	 -2.24685114
-1.72788889 	 -2.31451442 	 -2.31451413
-1.77333333 	 -2.38429567 	 -2.38429537
-1.81877778 	 -2.45571288 	 -2.45571256
-1.86422222 	 -2.52825849 	 -2.52825815
-1.90966667 	 -2.60149625 	 -2.60149588
-1.95511111 	 -2.67505427 	 -2.67505388
-2.00055556 	 -2.74860174 	 -2.74860142
-2.04600000 	 -2.82183470 	 -2.82183437
-2.09144444 	 -2.89446819 	 -2.89446784
-2.13688889 	 -2.96623145 	 -2.96623107
-2.18233333 	 -3.03686664 	 -3.03686625
-2.22777778 	 -3.10612790 	 -3.10612748
-2.27322222 	 -3.17378366 	 -3.17378344
-2.31866667 	 -3.23961825 	 -3.23961801
-2.36411111 	 -3.30343354 	 -3.30343330
-2.40955556 	 -3.36505220 	 -3.36505195
-2.45500000 	 -3.42432027 	 -3.42432001
-2.50044444 	 -3.48110769 	 -3.48110743
-2.54588889 	 -3.53531205 	 -3.53531178
-2.59133333 	 -3.58685758 	 -3.58685730
-2.63677778 	 -3.63569581 	 -3.63569554
-2.68222222 	 -3.68180536 	 -3.68180508
-2.72766667 	 -3.72519046 	 -3.72519019
-2.77311111 	 -3.76587808 	 -3.76587781
-2.81855556 	 -3.80391748 	 -3.80391721
-2.86400000 	 -3.83937576 	 -3.83937550
-2.90944444 	 -3.87233591 	 -3.87233565
-2.95488889 	 -3.90289393 	 -3.90289369
-3.00033333 	 -3.93115529 	 -3.93115505
-3.04577778 	 -3.95723303 	 -3.95723280
-3.09122222 	 -3.98124548 	 -3.98124505
-3.13666667 	 -4.00331184 	 -4.00331143
-3.18211111 	 -4.02355408 	 -4.02355370
-3.22755556 	 -4.04209176 	 -4.04209140
-3.27300000 	 -4.05904256 	 -4.05904222
-3.31844444 	 -4.07452064 	 -4.07452032
-3.36388889 	 -4.08863554 	 -4.08863515
-3.40933333 	 -4.10149296 	 -4.10149259
-3.45477778 	 -4.11319201 	 -4.11319167
-3.50022222 	 -4.12382661 	 -4.12382630
-3.54566667 	 -4.13348530 	 -4.13348501
-3.59111111 	 -4.14225040 	 -4.14225014
-3.63655556 	 -4.15019916 	 -4.15019892
-3.68200000 	 -4.15740245 	 -4.15740223
-3.72744444 	 -4.16392672 	 -4.16392631
-3.77288889 	 -4.16983212 	 -4.16983175
-3.81833333 	 -4.17517561 	 -4.17517527
-3.86377778 	 -4.18000760 	 -4.18000729
-3.90922222 	 -4.18437578 	 -4.18437550
-3.95466667 	 -4.18832300 	 -4.18832268
-4.00011111 	 -4.19188926 	 -4.19188898
-4.04555556 	 -4.19510962 	 -4.19510936
-4.09100000 	 -4.19801738 	 -4.19801714
-4.13644444 	 -4.20064217 	 -4.20064176
-4.18188889 	 -4.20301052 	 -4.20301015
-4.22733333 	 -4.20514749 	 -4.20514715
-4.27277778 	 -4.20707546 	 -4.20707516
-4.31822222 	 -4.20881420 	 -4.20881396
-4.36366667 	 -4.21038242 	 -4.21038199
-4.40911111 	 -4.21179674 	 -4.21179636
-4.45455556 	 -4.21307158 	 -4.21307123
-4.50000000 	 -4.21422090 	 -4.21422065
