f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.65807919 	 -5.65807895
-3.72051282 	 -5.66284596 	 -5.66284574
-3.74102564 	 -5.66741067 	 -5.66741045
-3.76153846 	 -5.67178133 	 -5.67178091
-3.78205128 	 -5.67597765 	 -5.67597724
-3.80256410 	 -5.68006296 	 -5.68006257
-3.82307692 	 -5.68589634 	 -5.68589596
-3.84358974 	 -5.68746936 	 -5.68746900
-3.86410256 	 -5.69097748 	 -5.69097713
-3.88461538 	 -5.69440505 	 -5.69440471
-3.90512821 	 -5.69890656 	 -5.69890623
-3.92564103 	 -5.70064961 	 -5.70064930
-3.94615385 	 -5.70354935 	 -5.70354905
-3.96666667 	 -5.70731389 	 -5.70731360
-3.98717949 	 -5.70912438 	 -5.70912404
-4.00769231 	 -5.71177423 	 -5.71177390
-4.02820513 	 -5.71408194 	 -5.71408163
-4.04871795 	 -5.71648831 	 -5.71648801
-4.06923077 	 -5.71863956 	 -5.71863928
-4.08974359 	 -5.72077936 	 -5.72077908
-4.11025641 	 -5.72489963 	 -5.72489937
-4.13076923 	 -5.72477796 	 -5.72477771
-4.15128205 	 -5.72742350 	 -5.72742326
-4.17179487 	 -5.72850919 	 -5.72850895
-4.19230769 	 -5.73013067 	 -5.73013025
-4.21282051 	 -5.73175939 	 -5.73175899
-4.23333333 	 -5.73331146 	 -5.73331107
-4.25384615 	 -5.73490739 	 -5.73490702
-4.27435897 	 -5.73621283 	 -5.73621247
-4.29487179 	 -5.73756617 	 -5.73756583
-4.31538462 	 -5.73887571 	 -5.73887539
-4.35641026 	 -5.74127234 	 -5.74127204
-4.37692308 	 -5.74239523 	 -5.74239499
-4.39743590 	 -5.74355550 	 -5.74355526
-4.41794872 	 -5.74451665 	 -5.74451642
-4.43846154 	 -5.74616057 	 -5.74616014
-4.45897436 	 -5.74640786 	 -5.74640745
-4.47948718 	 -5.74739815 	 -5.74739776
-4.50000000 	 -5.74834603 	 -5.74834566
