f0           	 log10(rhophA) 	 log10(rhophB)
-0.00010000 	 -0.08653850 	 -0.08653824
-0.01000000 	 -0.03111788 	 -0.03111749
-0.01183673 	 -0.04697664 	 -0.04697626
-0.01367347 	 -0.06122054 	 -0.06122015
-0.01551020 	 -0.07416311 	 -0.07416273
-0.01734694 	 -0.08603952 	 -0.08603914
-0.01918367 	 -0.09702909 	 -0.09702871
-0.02030101 	 -0.10334005 	 -0.10333967
-0.02102041 	 -0.10726946 	 -0.10726908
-0.02285714 	 -0.11686981 	 -0.11686944
-0.02469388 	 -0.12591706 	 -0.12591668
-0.02653061 	 -0.13448233 	 -0.13448195
-0.02836735 	 -0.14262367 	 -0.14262329
-0.03020408 	 -0.15038905 	 -0.15038867
-0.03204082 	 -0.15781947 	 -0.15781910
-0.03387755 	 -0.16494924 	 -0.16494886
-0.03571429 	 -0.17180776 	 -0.17180739
-0.03755102 	 -0.17841989 	 -0.17841951
-0.03938776 	 -0.18480838 	 -0.18480801
-0.04050202 	 -0.18858279 	 -0.18858242
-0.04122449 	 -0.19099182 	 -0.19099144
-0.04306122 	 -0.19698698 	 -0.19698660
-0.04489796 	 -0.20280924 	 -0.20280886
-0.04673469 	 -0.20847139 	 -0.20847102
-0.04857143 	 -0.21398531 	 -0.21398494
-0.05040816 	 -0.21936123 	 -0.21936086
-0.05224490 	 -0.22460856 	 -0.22460819
-0.05408163 	 -0.22973622 	 -0.22973585
-0.05591837 	 -0.23475152 	 -0.23475115
-0.05775510 	 -0.23966156 	 -0.23966119
-0.05959184 	 -0.24447281 	 -0.24447243
-0.06070303 	 -0.24733787 	 -0.24733749
-0.06142857 	 -0.24919059 	 -0.24919021
-0.06326531 	 -0.25382088 	 -0.25382051
-0.06510204 	 -0.25836831 	 -0.25836794
-0.06693878 	 -0.26283677 	 -0.26283640
-0.06877551 	 -0.26723115 	 -0.26723077
-0.07061224 	 -0.27155492 	 -0.27155455
-0.07244898 	 -0.27581162 	 -0.27581124
-0.07428571 	 -0.28000477 	 -0.28000440
-0.07612245 	 -0.28413664 	 -0.28413627
-0.07795918 	 -0.28821100 	 -0.28821062
-0.07979592 	 -0.29223002 	 -0.29222964
-0.08090404 	 -0.29462903 	 -0.29462866
-0.08163265 	 -0.29619632 	 -0.29619595
-0.08346939 	 -0.30011208 	 -0.30011171
-0.08530612 	 -0.30397920 	 -0.30397883
-0.08714286 	 -0.30780028 	 -0.30779991
-0.08897959 	 -0.31157658 	 -0.31157621
-0.09081633 	 -0.31531043 	 -0.31531006
-0.09265306 	 -0.31900322 	 -0.31900285
-0.09448980 	 -0.32265668 	 -0.32265631
-0.09632653 	 -0.32627238 	 -0.32627201
-0.09816327 	 -0.32985149 	 -0.32985112
-0.10000000 	 -0.33339539 	 -0.33339502
-0.10110505 	 -0.33551091 	 -0.33551054
-0.12130606 	 -0.37230221 	 -0.37230184
-0.14150707 	 -0.40625915 	 -0.40625877
-0.16170808 	 -0.43814031 	 -0.43813994
-0.18190909 	 -0.46843772 	 -0.46843735
-0.20211010 	 -0.49749009 	 -0.49748972
-0.22231111 	 -0.52553922 	 -0.52553884
-0.24251212 	 -0.55276460 	 -0.55276423
-0.26271313 	 -0.57930260 	 -0.57930223
-0.28291414 	 -0.60526034 	 -0.60525996
-0.30311515 	 -0.63072205 	 -0.63072167
-0.32331616 	 -0.65575681 	 -0.65575643
-0.34351717 	 -0.68041995 	 -0.68041958
-0.36371818 	 -0.70475895 	 -0.70475858
-0.38391919 	 -0.72881294 	 -0.72881257
