f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.27626850 	 -4.27626807
-3.72051282 	 -4.27928996 	 -4.27928955
-3.74102564 	 -4.28217921 	 -4.28217881
-3.76153846 	 -4.28494124 	 -4.28494085
-3.78205128 	 -4.28758193 	 -4.28758157
-3.80256410 	 -4.29010583 	 -4.29010548
-3.82307692 	 -4.29251811 	 -4.29251777
-3.84358974 	 -4.29482386 	 -4.29482354
-3.86410256 	 -4.29702693 	 -4.29702662
-3.88461538 	 -4.29913200 	 -4.29913170
-3.90512821 	 -4.30114360 	 -4.30114332
-3.92564103 	 -4.30306503 	 -4.30306469
-3.94615385 	 -4.30490086 	 -4.30490053
-3.96666667 	 -4.30665442 	 -4.30665411
-3.98717949 	 -4.30832953 	 -4.30832923
-4.00769231 	 -4.30992936 	 -4.30992907
-4.02820513 	 -4.31145713 	 -4.31145686
-4.04871795 	 -4.31291650 	 -4.31291624
-4.06923077 	 -4.31430996 	 -4.31430971
-4.08974359 	 -4.31564062 	 -4.31564038
-4.11025641 	 -4.31691120 	 -4.31691097
-4.13076923 	 -4.31812427 	 -4.31812385
-4.15128205 	 -4.31928278 	 -4.31928238
-4.17179487 	 -4.32038842 	 -4.32038803
-4.19230769 	 -4.32144450 	 -4.32144414
-4.21282051 	 -4.32245212 	 -4.32245177
-4.23333333 	 -4.32341435 	 -4.32341401
-4.25384615 	 -4.32433267 	 -4.32433235
-4.27435897 	 -4.32520956 	 -4.32520925
-4.29487179 	 -4.32604629 	 -4.32604600
-4.31538462 	 -4.32684497 	 -4.32684473
-4.33589744 	 -4.32760733 	 -4.32760710
-4.35641026 	 -4.32833496 	 -4.32833475
-4.37692308 	 -4.32902941 	 -4.32902899
-4.39743590 	 -4.32969245 	 -4.32969205
-4.41794872 	 -4.33032482 	 -4.33032444
-4.43846154 	 -4.33092868 	 -4.33092831
-4.45897436 	 -4.33150442 	 -4.33150407
-4.47948718 	 -4.33205431 	 -4.33205404
-4.50000000 	 -4.33257885 	 -4.33257859
