f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.83001956 	 -4.83001933
-3.72051282 	 -4.83364677 	 -4.83364634
-3.74102564 	 -4.83711656 	 -4.83711615
-3.76153846 	 -4.84043564 	 -4.84043524
-3.78205128 	 -4.84360985 	 -4.84360946
-3.80256410 	 -4.84664547 	 -4.84664510
-3.82307692 	 -4.84954814 	 -4.84954779
-3.84358974 	 -4.85232331 	 -4.85232297
-3.86410256 	 -4.85497606 	 -4.85497573
-3.88461538 	 -4.85751209 	 -4.85751178
-3.90512821 	 -4.85993592 	 -4.85993562
-3.92564103 	 -4.86225251 	 -4.86225222
-3.94615385 	 -4.86446629 	 -4.86446594
-3.96666667 	 -4.86658144 	 -4.86658111
-3.98717949 	 -4.86860224 	 -4.86860192
-4.00769231 	 -4.87053323 	 -4.87053292
-4.02820513 	 -4.87237791 	 -4.87237762
-4.04871795 	 -4.87414012 	 -4.87413984
-4.06923077 	 -4.87582347 	 -4.87582321
-4.08974359 	 -4.87743121 	 -4.87743096
-4.11025641 	 -4.87896660 	 -4.87896636
-4.13076923 	 -4.88043297 	 -4.88043274
-4.15128205 	 -4.88183362 	 -4.88183320
-4.17179487 	 -4.88317076 	 -4.88317036
-4.19230769 	 -4.88444757 	 -4.88444718
-4.21282051 	 -4.88566668 	 -4.88566631
-4.23333333 	 -4.88683108 	 -4.88683072
-4.25384615 	 -4.88794235 	 -4.88794201
-4.27435897 	 -4.88900336 	 -4.88900304
-4.29487179 	 -4.89001616 	 -4.89001585
-4.31538462 	 -4.89098315 	 -4.89098286
-4.33589744 	 -4.89190642 	 -4.89190618
-4.35641026 	 -4.89278745 	 -4.89278722
-4.37692308 	 -4.89362857 	 -4.89362835
-4.39743590 	 -4.89443139 	 -4.89443097
-4.41794872 	 -4.89519756 	 -4.89519715
-4.43846154 	 -4.89592879 	 -4.89592840
-4.45897436 	 -4.89662679 	 -4.89662642
-4.47948718 	 -4.89729296 	 -4.89729260
-4.50000000 	 -4.89792884 	 -4.89792850
