f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.54022013 	 -4.54021991
-3.72051282 	 -4.54351612 	 -4.54351570
-3.74102564 	 -4.54666842 	 -4.54666801
-3.76153846 	 -4.54968268 	 -4.54968229
-3.78205128 	 -4.55256500 	 -4.55256463
-3.80256410 	 -4.55532077 	 -4.55532041
-3.82307692 	 -4.55795487 	 -4.55795453
-3.84358974 	 -4.56047315 	 -4.56047282
-3.86410256 	 -4.56287970 	 -4.56287939
-3.88461538 	 -4.56517975 	 -4.56517945
-3.90512821 	 -4.56737770 	 -4.56737741
-3.92564103 	 -4.56947786 	 -4.56947758
-3.94615385 	 -4.57148448 	 -4.57148415
-3.96666667 	 -4.57340122 	 -4.57340090
-3.98717949 	 -4.57523265 	 -4.57523234
-4.00769231 	 -4.57698200 	 -4.57698171
-4.02820513 	 -4.57865312 	 -4.57865283
-4.04871795 	 -4.58024931 	 -4.58024904
-4.06923077 	 -4.58177354 	 -4.58177328
-4.08974359 	 -4.58322928 	 -4.58322903
-4.11025641 	 -4.58461953 	 -4.58461929
-4.13076923 	 -4.58594699 	 -4.58594656
-4.15128205 	 -4.58721481 	 -4.58721439
-4.17179487 	 -4.58842501 	 -4.58842461
-4.19230769 	 -4.58958050 	 -4.58958012
-4.21282051 	 -4.59068373 	 -4.59068337
-4.23333333 	 -4.59173683 	 -4.59173648
-4.25384615 	 -4.59274244 	 -4.59274211
-4.27435897 	 -4.59370238 	 -4.59370206
-4.29487179 	 -4.59461852 	 -4.59461822
-4.31538462 	 -4.59549325 	 -4.59549300
-4.33589744 	 -4.59632812 	 -4.59632789
-4.35641026 	 -4.59712483 	 -4.59712461
-4.37692308 	 -4.59788537 	 -4.59788494
-4.39743590 	 -4.59861147 	 -4.59861106
-4.41794872 	 -4.59930433 	 -4.59930394
-4.43846154 	 -4.59996553 	 -4.59996515
-4.45897436 	 -4.60059634 	 -4.60059599
-4.47948718 	 -4.60119856 	 -4.60119822
-4.50000000 	 -4.60177335 	 -4.60177308
