f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.50704384 	 -5.50704361
-3.72051282 	 -5.51157943 	 -5.51157920
-3.74102564 	 -5.51592206 	 -5.51592163
-3.76153846 	 -5.52007893 	 -5.52007852
-3.78205128 	 -5.52405771 	 -5.52405731
-3.80256410 	 -5.52786511 	 -5.52786472
-3.82307692 	 -5.53150822 	 -5.53150785
-3.84358974 	 -5.53499378 	 -5.53499342
-3.86410256 	 -5.53832756 	 -5.53832721
-3.88461538 	 -5.54151657 	 -5.54151624
-3.90512821 	 -5.54456606 	 -5.54456574
-3.92564103 	 -5.54748193 	 -5.54748162
-3.94615385 	 -5.55027015 	 -5.55026986
-3.96666667 	 -5.55293565 	 -5.55293537
-3.98717949 	 -5.55548334 	 -5.55548300
-4.00769231 	 -5.55791890 	 -5.55791858
-4.02820513 	 -5.56024646 	 -5.56024615
-4.04871795 	 -5.56247075 	 -5.56247045
-4.06923077 	 -5.56459639 	 -5.56459611
-4.08974359 	 -5.56662713 	 -5.56662686
-4.11025641 	 -5.56856765 	 -5.56856739
-4.13076923 	 -5.57042142 	 -5.57042117
-4.15128205 	 -5.57219219 	 -5.57219195
-4.17179487 	 -5.57388368 	 -5.57388347
-4.19230769 	 -5.57549935 	 -5.57549893
-4.21282051 	 -5.57704248 	 -5.57704208
-4.23333333 	 -5.57851635 	 -5.57851597
-4.25384615 	 -5.57992353 	 -5.57992316
-4.27435897 	 -5.58126768 	 -5.58126733
-4.29487179 	 -5.58255110 	 -5.58255076
-4.31538462 	 -5.58377626 	 -5.58377594
-4.33589744 	 -5.58494621 	 -5.58494590
-4.35641026 	 -5.58606334 	 -5.58606305
-4.37692308 	 -5.58712987 	 -5.58712963
-4.39743590 	 -5.58814797 	 -5.58814774
-4.41794872 	 -5.58911990 	 -5.58911968
-4.43846154 	 -5.59004788 	 -5.59004746
-4.45897436 	 -5.59093328 	 -5.59093288
-4.47948718 	 -5.59177883 	 -5.59177845
-4.50000000 	 -5.59258563 	 -5.59258526
