f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.29244060 	 -5.29244036
-3.72051282 	 -5.29666701 	 -5.29666679
-3.74102564 	 -5.30071243 	 -5.30071200
-3.76153846 	 -5.30458407 	 -5.30458366
-3.78205128 	 -5.30828856 	 -5.30828817
-3.80256410 	 -5.31183292 	 -5.31183253
-3.82307692 	 -5.31522334 	 -5.31522297
-3.84358974 	 -5.31846616 	 -5.31846581
-3.86410256 	 -5.32156749 	 -5.32156715
-3.88461538 	 -5.32453330 	 -5.32453298
-3.90512821 	 -5.32736891 	 -5.32736860
-3.92564103 	 -5.33007998 	 -5.33007968
-3.94615385 	 -5.33267138 	 -5.33267110
-3.96666667 	 -5.33514854 	 -5.33514819
-3.98717949 	 -5.33751629 	 -5.33751596
-4.00769231 	 -5.33977881 	 -5.33977849
-4.02820513 	 -5.34194115 	 -5.34194084
-4.04871795 	 -5.34400695 	 -5.34400666
-4.06923077 	 -5.34598107 	 -5.34598079
-4.08974359 	 -5.34786690 	 -5.34786664
-4.11025641 	 -5.34966833 	 -5.34966808
-4.13076923 	 -5.35138916 	 -5.35138892
-4.15128205 	 -5.35303298 	 -5.35303275
-4.17179487 	 -5.35460302 	 -5.35460259
-4.19230769 	 -5.35610243 	 -5.35610203
-4.21282051 	 -5.35753417 	 -5.35753378
-4.23333333 	 -5.35890178 	 -5.35890141
-4.25384615 	 -5.36020757 	 -5.36020722
-4.27435897 	 -5.36145430 	 -5.36145396
-4.29487179 	 -5.36264484 	 -5.36264452
-4.31538462 	 -5.36378127 	 -5.36378096
-4.33589744 	 -5.36486657 	 -5.36486627
-4.35641026 	 -5.36590248 	 -5.36590224
-4.37692308 	 -5.36689145 	 -5.36689121
-4.39743590 	 -5.36783549 	 -5.36783527
-4.41794872 	 -5.36873698 	 -5.36873655
-4.43846154 	 -5.36959715 	 -5.36959674
-4.45897436 	 -5.37041819 	 -5.37041780
-4.47948718 	 -5.37120181 	 -5.37120144
-4.50000000 	 -5.37195011 	 -5.37194975
