f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.69718046 	 -4.69718023
-3.72051282 	 -4.70065194 	 -4.70065151
-3.74102564 	 -4.70397282 	 -4.70397241
-3.76153846 	 -4.70714896 	 -4.70714856
-3.78205128 	 -4.71018587 	 -4.71018549
-3.80256410 	 -4.71308991 	 -4.71308954
-3.82307692 	 -4.71586642 	 -4.71586607
-3.84358974 	 -4.71852096 	 -4.71852063
-3.86410256 	 -4.72105804 	 -4.72105772
-3.88461538 	 -4.72348320 	 -4.72348289
-3.90512821 	 -4.72580081 	 -4.72580052
-3.92564103 	 -4.72801545 	 -4.72801517
-3.94615385 	 -4.73013170 	 -4.73013136
-3.96666667 	 -4.73215393 	 -4.73215360
-3.98717949 	 -4.73408572 	 -4.73408540
-4.00769231 	 -4.73593119 	 -4.73593089
-4.02820513 	 -4.73769411 	 -4.73769382
-4.04871795 	 -4.73937824 	 -4.73937796
-4.06923077 	 -4.74098662 	 -4.74098636
-4.08974359 	 -4.74252305 	 -4.74252280
-4.11025641 	 -4.74399006 	 -4.74398982
-4.13076923 	 -4.74539105 	 -4.74539082
-4.15128205 	 -4.74672919 	 -4.74672877
-4.17179487 	 -4.74800667 	 -4.74800627
-4.19230769 	 -4.74922626 	 -4.74922587
-4.21282051 	 -4.75039115 	 -4.75039078
-4.23333333 	 -4.75150306 	 -4.75150271
-4.25384615 	 -4.75256456 	 -4.75256423
-4.27435897 	 -4.75357774 	 -4.75357742
-4.29487179 	 -4.75454526 	 -4.75454495
-4.31538462 	 -4.75546885 	 -4.75546855
-4.33589744 	 -4.75635040 	 -4.75635016
-4.35641026 	 -4.75719169 	 -4.75719146
-4.37692308 	 -4.75799497 	 -4.75799475
-4.39743590 	 -4.75876158 	 -4.75876116
-4.41794872 	 -4.75949316 	 -4.75949276
-4.43846154 	 -4.76019166 	 -4.76019128
-4.45897436 	 -4.76085787 	 -4.76085751
-4.47948718 	 -4.76149387 	 -4.76149352
-4.50000000 	 -4.76210113 	 -4.76210080
