f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.90252636 	 -4.90252614
-3.72051282 	 -4.90624212 	 -4.90624169
-3.74102564 	 -4.90979643 	 -4.90979601
-3.76153846 	 -4.91319699 	 -4.91319659
-3.78205128 	 -4.91644933 	 -4.91644895
-3.80256410 	 -4.91955985 	 -4.91955948
-3.82307692 	 -4.92253424 	 -4.92253388
-3.84358974 	 -4.92537804 	 -4.92537770
-3.86410256 	 -4.92809704 	 -4.92809671
-3.88461538 	 -4.93069628 	 -4.93069597
-3.90512821 	 -4.93318062 	 -4.93318031
-3.92564103 	 -4.93555502 	 -4.93555473
-3.94615385 	 -4.93782411 	 -4.93782383
-3.96666667 	 -4.93999264 	 -4.93999231
-3.98717949 	 -4.94206445 	 -4.94206414
-4.00769231 	 -4.94404405 	 -4.94404374
-4.02820513 	 -4.94593522 	 -4.94593493
-4.04871795 	 -4.94774204 	 -4.94774176
-4.06923077 	 -4.94946778 	 -4.94946752
-4.08974359 	 -4.95111618 	 -4.95111592
-4.11025641 	 -4.95269062 	 -4.95269038
-4.13076923 	 -4.95419434 	 -4.95419410
-4.15128205 	 -4.95563040 	 -4.95562997
-4.17179487 	 -4.95700175 	 -4.95700134
-4.19230769 	 -4.95831145 	 -4.95831106
-4.21282051 	 -4.95956178 	 -4.95956140
-4.23333333 	 -4.96075537 	 -4.96075502
-4.25384615 	 -4.96189528 	 -4.96189493
-4.27435897 	 -4.96298356 	 -4.96298323
-4.29487179 	 -4.96402256 	 -4.96402225
-4.31538462 	 -4.96501430 	 -4.96501400
-4.33589744 	 -4.96596116 	 -4.96596091
-4.35641026 	 -4.96686484 	 -4.96686461
-4.37692308 	 -4.96772752 	 -4.96772729
-4.39743590 	 -4.96855129 	 -4.96855086
-4.41794872 	 -4.96933716 	 -4.96933675
-4.43846154 	 -4.97008712 	 -4.97008672
-4.45897436 	 -4.97080322 	 -4.97080285
-4.47948718 	 -4.97148646 	 -4.97148610
-4.50000000 	 -4.97213871 	 -4.97213837
