f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.18602023 	 -5.18602000
-3.72051282 	 -5.19010066 	 -5.19010044
-3.74102564 	 -5.19400613 	 -5.19400570
-3.76153846 	 -5.19774291 	 -5.19774250
-3.78205128 	 -5.20131805 	 -5.20131766
-3.80256410 	 -5.20473811 	 -5.20473773
-3.82307692 	 -5.20800931 	 -5.20800894
-3.84358974 	 -5.21113831 	 -5.21113796
-3.86410256 	 -5.21413017 	 -5.21412983
-3.88461538 	 -5.21699063 	 -5.21699031
-3.90512821 	 -5.21972571 	 -5.21972540
-3.92564103 	 -5.22234050 	 -5.22234020
-3.94615385 	 -5.22483968 	 -5.22483940
-3.96666667 	 -5.22722821 	 -5.22722787
-3.98717949 	 -5.22951131 	 -5.22951098
-4.00769231 	 -5.23169255 	 -5.23169223
-4.02820513 	 -5.23377711 	 -5.23377681
-4.04871795 	 -5.23576876 	 -5.23576847
-4.06923077 	 -5.23767159 	 -5.23767132
-4.08974359 	 -5.23948921 	 -5.23948895
-4.11025641 	 -5.24122566 	 -5.24122541
-4.13076923 	 -5.24288416 	 -5.24288392
-4.15128205 	 -5.24446829 	 -5.24446806
-4.17179487 	 -5.24598113 	 -5.24598071
-4.19230769 	 -5.24742623 	 -5.24742582
-4.21282051 	 -5.24880610 	 -5.24880571
-4.23333333 	 -5.25012362 	 -5.25012325
-4.25384615 	 -5.25138163 	 -5.25138127
-4.27435897 	 -5.25258298 	 -5.25258265
-4.29487179 	 -5.25372969 	 -5.25372936
-4.31538462 	 -5.25482466 	 -5.25482435
-4.33589744 	 -5.25587012 	 -5.25586982
-4.35641026 	 -5.25686811 	 -5.25686787
-4.37692308 	 -5.25782094 	 -5.25782071
-4.39743590 	 -5.25873029 	 -5.25873007
-4.41794872 	 -5.25959861 	 -5.25959819
-4.43846154 	 -5.26042724 	 -5.26042684
-4.45897436 	 -5.26121789 	 -5.26121750
-4.47948718 	 -5.26197278 	 -5.26197241
-4.50000000 	 -5.26269342 	 -5.26269306
