f0           	 log10(rhophA) 	 log10(rhophB)
-4.50000000 	 -5.67705071 	 -5.67705035
-4.47948718 	 -5.67622011 	 -5.67621972
-4.45897436 	 -5.67534972 	 -5.67534932
-4.43846154 	 -5.67443800 	 -5.67443758
-4.41794872 	 -5.67348300 	 -5.67348278
-4.39743590 	 -5.67248261 	 -5.67248238
-4.37692308 	 -5.67143472 	 -5.67143448
-4.35641026 	 -5.67033689 	 -5.67033660
-4.33589744 	 -5.66918744 	 -5.66918713
-4.31538462 	 -5.66798315 	 -5.66798282
-4.29487179 	 -5.66672190 	 -5.66672156
-4.27435897 	 -5.66540134 	 -5.66540099
-4.25384615 	 -5.66401829 	 -5.66401792
-4.23333333 	 -5.66257006 	 -5.66256968
-4.21282051 	 -5.66105366 	 -5.66105326
-4.19230769 	 -5.65946564 	 -5.65946522
-4.17179487 	 -5.65780309 	 -5.65780286
-4.15128205 	 -5.65606266 	 -5.65606242
-4.13076923 	 -5.65424087 	 -5.65424062
-4.11025641 	 -5.65233372 	 -5.65233346
-4.08974359 	 -5.65033747 	 -5.65033719
-4.06923077 	 -5.64824839 	 -5.64824810
-4.04871795 	 -5.64606180 	 -5.64606150
-4.02820513 	 -5.64377394 	 -5.64377363
-4.00769231 	 -5.64137985 	 -5.64137952
-3.98717949 	 -5.63887539 	 -5.63887505
-3.96666667 	 -5.63625498 	 -5.63625470
-3.94615385 	 -5.63351385 	 -5.63351356
-3.92564103 	 -5.63064701 	 -5.63064670
-3.90512821 	 -5.62764889 	 -5.62764857
-3.88461538 	 -5.62451344 	 -5.62451310
-3.86410256 	 -5.62123531 	 -5.62123497
