f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.31867745 	 -4.31867701
-3.72051282 	 -4.32174126 	 -4.32174084
-3.74102564 	 -4.32467078 	 -4.32467038
-3.76153846 	 -4.32747208 	 -4.32747170
-3.78205128 	 -4.33014971 	 -4.33014934
-3.80256410 	 -4.33270957 	 -4.33270922
-3.82307692 	 -4.33515595 	 -4.33515561
-3.84358974 	 -4.33749417 	 -4.33749384
-3.86410256 	 -4.33972858 	 -4.33972827
-3.88461538 	 -4.34186367 	 -4.34186337
-3.90512821 	 -4.34390384 	 -4.34390356
-3.92564103 	 -4.34585308 	 -4.34585274
-3.94615385 	 -4.34771482 	 -4.34771449
-3.96666667 	 -4.34949365 	 -4.34949334
-3.98717949 	 -4.35119258 	 -4.35119228
-4.00769231 	 -4.35281551 	 -4.35281522
-4.02820513 	 -4.35436548 	 -4.35436520
-4.04871795 	 -4.35584570 	 -4.35584544
-4.06923077 	 -4.35725930 	 -4.35725905
-4.08974359 	 -4.35860921 	 -4.35860897
-4.11025641 	 -4.35989797 	 -4.35989774
-4.13076923 	 -4.36112896 	 -4.36112854
-4.15128205 	 -4.36230414 	 -4.36230374
-4.17179487 	 -4.36342590 	 -4.36342551
-4.19230769 	 -4.36449700 	 -4.36449663
-4.21282051 	 -4.36551945 	 -4.36551910
-4.23333333 	 -4.36649574 	 -4.36649541
-4.25384615 	 -4.36742753 	 -4.36742721
-4.27435897 	 -4.36831679 	 -4.36831649
-4.29487179 	 -4.36916586 	 -4.36916556
-4.31538462 	 -4.36997632 	 -4.36997608
-4.33589744 	 -4.37074993 	 -4.37074970
-4.35641026 	 -4.37148816 	 -4.37148794
-4.37692308 	 -4.37219259 	 -4.37219218
-4.39743590 	 -4.37286505 	 -4.37286465
-4.41794872 	 -4.37350684 	 -4.37350646
-4.43846154 	 -4.37411951 	 -4.37411915
-4.45897436 	 -4.37470399 	 -4.37470364
-4.47948718 	 -4.37526180 	 -4.37526146
-4.50000000 	 -4.37579393 	 -4.37579367
