f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.49876016 	 -5.49875993
-3.72051282 	 -5.50328284 	 -5.50328262
-3.74102564 	 -5.50761300 	 -5.50761257
-3.76153846 	 -5.51175791 	 -5.51175749
-3.78205128 	 -5.51572530 	 -5.51572490
-3.80256410 	 -5.51952195 	 -5.51952156
-3.82307692 	 -5.52315425 	 -5.52315388
-3.84358974 	 -5.52662942 	 -5.52662906
-3.86410256 	 -5.52995364 	 -5.52995330
-3.88461538 	 -5.53313331 	 -5.53313298
-3.90512821 	 -5.53617375 	 -5.53617343
-3.92564103 	 -5.53908125 	 -5.53908094
-3.94615385 	 -5.54186124 	 -5.54186095
-3.96666667 	 -5.54451875 	 -5.54451847
-3.98717949 	 -5.54705917 	 -5.54705884
-4.00769231 	 -5.54948739 	 -5.54948707
-4.02820513 	 -5.55180795 	 -5.55180765
-4.04871795 	 -5.55402567 	 -5.55402538
-4.06923077 	 -5.55614495 	 -5.55614466
-4.08974359 	 -5.55816961 	 -5.55816934
-4.11025641 	 -5.56010416 	 -5.56010390
-4.13076923 	 -5.56195241 	 -5.56195216
-4.15128205 	 -5.56371795 	 -5.56371771
-4.17179487 	 -5.56540443 	 -5.56540421
-4.19230769 	 -5.56701546 	 -5.56701504
-4.21282051 	 -5.56855393 	 -5.56855353
-4.23333333 	 -5.57002304 	 -5.57002266
-4.25384615 	 -5.57142620 	 -5.57142583
-4.27435897 	 -5.57276605 	 -5.57276571
-4.29487179 	 -5.57404569 	 -5.57404536
-4.31538462 	 -5.57526733 	 -5.57526702
-4.33589744 	 -5.57643378 	 -5.57643348
-4.35641026 	 -5.57754724 	 -5.57754695
-4.37692308 	 -5.57861039 	 -5.57861015
-4.39743590 	 -5.57962559 	 -5.57962536
-4.41794872 	 -5.58059458 	 -5.58059437
-4.43846154 	 -5.58151949 	 -5.58151907
-4.45897436 	 -5.58240261 	 -5.58240221
-4.47948718 	 -5.58324534 	 -5.58324496
-4.50000000 	 -5.58404969 	 -5.58404933
