f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.38413423 	 -5.38413400
-3.72051282 	 -5.38849042 	 -5.38849020
-3.74102564 	 -5.39266048 	 -5.39266005
-3.76153846 	 -5.39665175 	 -5.39665133
-3.78205128 	 -5.40047139 	 -5.40047099
-3.80256410 	 -5.40412607 	 -5.40412569
-3.82307692 	 -5.40762285 	 -5.40762248
-3.84358974 	 -5.41096733 	 -5.41096698
-3.86410256 	 -5.41416639 	 -5.41416605
-3.88461538 	 -5.41722569 	 -5.41722536
-3.90512821 	 -5.42015085 	 -5.42015054
-3.92564103 	 -5.42294785 	 -5.42294755
-3.94615385 	 -5.42562181 	 -5.42562152
-3.96666667 	 -5.42817806 	 -5.42817779
-3.98717949 	 -5.43062127 	 -5.43062094
-4.00769231 	 -5.43295618 	 -5.43295586
-4.02820513 	 -5.43518768 	 -5.43518738
-4.04871795 	 -5.43731998 	 -5.43731969
-4.06923077 	 -5.43935753 	 -5.43935725
-4.08974359 	 -5.44130421 	 -5.44130394
-4.11025641 	 -5.44316378 	 -5.44316353
-4.13076923 	 -5.44494045 	 -5.44494020
-4.15128205 	 -5.44663739 	 -5.44663715
-4.17179487 	 -5.44825819 	 -5.44825776
-4.19230769 	 -5.44980649 	 -5.44980607
-4.21282051 	 -5.45128470 	 -5.45128430
-4.23333333 	 -5.45269677 	 -5.45269640
-4.25384615 	 -5.45404499 	 -5.45404463
-4.27435897 	 -5.45533276 	 -5.45533242
-4.29487179 	 -5.45656183 	 -5.45656150
-4.31538462 	 -5.45773585 	 -5.45773554
-4.33589744 	 -5.45885641 	 -5.45885610
-4.35641026 	 -5.45992624 	 -5.45992599
-4.37692308 	 -5.46094780 	 -5.46094757
-4.39743590 	 -5.46192273 	 -5.46192251
-4.41794872 	 -5.46285387 	 -5.46285344
-4.43846154 	 -5.46374243 	 -5.46374201
-4.45897436 	 -5.46459034 	 -5.46458995
-4.47948718 	 -5.46540006 	 -5.46539968
-4.50000000 	 -5.46617246 	 -5.46617210
