f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.39844016 	 -4.39843994
-3.72051282 	 -4.40158592 	 -4.40158550
-3.74102564 	 -4.40459425 	 -4.40459384
-3.76153846 	 -4.40747048 	 -4.40747009
-3.78205128 	 -4.41022043 	 -4.41022006
-3.80256410 	 -4.41284925 	 -4.41284890
-3.82307692 	 -4.41536164 	 -4.41536130
-3.84358974 	 -4.41776327 	 -4.41776294
-3.86410256 	 -4.42005844 	 -4.42005812
-3.88461538 	 -4.42225191 	 -4.42225160
-3.90512821 	 -4.42434742 	 -4.42434713
-3.92564103 	 -4.42634986 	 -4.42634959
-3.94615385 	 -4.42826256 	 -4.42826223
-3.96666667 	 -4.43009014 	 -4.43008982
-3.98717949 	 -4.43183572 	 -4.43183541
-4.00769231 	 -4.43350315 	 -4.43350286
-4.02820513 	 -4.43509568 	 -4.43509540
-4.04871795 	 -4.43661694 	 -4.43661667
-4.06923077 	 -4.43806940 	 -4.43806915
-4.08974359 	 -4.43945663 	 -4.43945639
-4.11025641 	 -4.44078126 	 -4.44078102
-4.13076923 	 -4.44204618 	 -4.44204575
-4.15128205 	 -4.44325373 	 -4.44325332
-4.17179487 	 -4.44440681 	 -4.44440642
-4.19230769 	 -4.44550773 	 -4.44550736
-4.21282051 	 -4.44655849 	 -4.44655813
-4.23333333 	 -4.44756187 	 -4.44756153
-4.25384615 	 -4.44851944 	 -4.44851912
-4.27435897 	 -4.44943372 	 -4.44943341
-4.29487179 	 -4.45030659 	 -4.45030629
-4.31538462 	 -4.45113934 	 -4.45113910
-4.33589744 	 -4.45193455 	 -4.45193432
-4.35641026 	 -4.45269344 	 -4.45269322
-4.37692308 	 -4.45341757 	 -4.45341715
-4.39743590 	 -4.45410897 	 -4.45410857
-4.41794872 	 -4.45476890 	 -4.45476851
-4.43846154 	 -4.45539845 	 -4.45539808
-4.45897436 	 -4.45599926 	 -4.45599890
-4.47948718 	 -4.45657271 	 -4.45657237
-4.50000000 	 -4.45711974 	 -4.45711948
