f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.17553018 	 -4.17552975
-3.72051282 	 -4.17845359 	 -4.17845318
-3.74102564 	 -4.18124864 	 -4.18124824
-3.76153846 	 -4.18392069 	 -4.18392031
-3.78205128 	 -4.18647483 	 -4.18647447
-3.80256410 	 -4.18891634 	 -4.18891599
-3.82307692 	 -4.19124933 	 -4.19124900
-3.84358974 	 -4.19347898 	 -4.19347866
-3.86410256 	 -4.19560952 	 -4.19560922
-3.88461538 	 -4.19764536 	 -4.19764506
-3.90512821 	 -4.19959023 	 -4.19958995
-3.92564103 	 -4.20144809 	 -4.20144776
-3.94615385 	 -4.20322273 	 -4.20322241
-3.96666667 	 -4.20491799 	 -4.20491768
-3.98717949 	 -4.20653745 	 -4.20653716
-4.00769231 	 -4.20808380 	 -4.20808351
-4.02820513 	 -4.20956097 	 -4.20956070
-4.04871795 	 -4.21097139 	 -4.21097112
-4.06923077 	 -4.21231827 	 -4.21231802
-4.08974359 	 -4.21360440 	 -4.21360416
-4.11025641 	 -4.21483260 	 -4.21483217
-4.13076923 	 -4.21600507 	 -4.21600465
-4.15128205 	 -4.21712437 	 -4.21712398
-4.17179487 	 -4.21819281 	 -4.21819243
-4.19230769 	 -4.21921338 	 -4.21921302
-4.21282051 	 -4.22018725 	 -4.22018691
-4.23333333 	 -4.22111691 	 -4.22111658
-4.25384615 	 -4.22200434 	 -4.22200403
-4.27435897 	 -4.22285153 	 -4.22285123
-4.29487179 	 -4.22365994 	 -4.22365970
-4.31538462 	 -4.22443165 	 -4.22443142
-4.33589744 	 -4.22516827 	 -4.22516804
-4.35641026 	 -4.22587162 	 -4.22587119
-4.37692308 	 -4.22654242 	 -4.22654201
-4.39743590 	 -4.22718280 	 -4.22718241
-4.41794872 	 -4.22779378 	 -4.22779341
-4.43846154 	 -4.22837687 	 -4.22837651
-4.45897436 	 -4.22893334 	 -4.22893300
-4.47948718 	 -4.22946448 	 -4.22946422
-4.50000000 	 -4.22997130 	 -4.22997104
