f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -4.05901667 	 -4.05901625
-3.72051282 	 -4.06183063 	 -4.06183022
-3.74102564 	 -4.06452073 	 -4.06452034
-3.76153846 	 -4.06709200 	 -4.06709163
-3.78205128 	 -4.06954997 	 -4.06954961
-3.80256410 	 -4.07189890 	 -4.07189855
-3.82307692 	 -4.07414373 	 -4.07414340
-3.84358974 	 -4.07628906 	 -4.07628874
-3.86410256 	 -4.07833862 	 -4.07833832
-3.88461538 	 -4.08029672 	 -4.08029643
-3.90512821 	 -4.08216731 	 -4.08216703
-3.92564103 	 -4.08395417 	 -4.08395383
-3.94615385 	 -4.08566136 	 -4.08566104
-3.96666667 	 -4.08729177 	 -4.08729146
-3.98717949 	 -4.08884892 	 -4.08884862
-4.00769231 	 -4.09033600 	 -4.09033572
-4.02820513 	 -4.09175607 	 -4.09175580
-4.04871795 	 -4.09311233 	 -4.09311207
-4.06923077 	 -4.09440723 	 -4.09440699
-4.08974359 	 -4.09564384 	 -4.09564360
-4.11025641 	 -4.09682471 	 -4.09682428
-4.13076923 	 -4.09795148 	 -4.09795107
-4.15128205 	 -4.09902761 	 -4.09902722
-4.17179487 	 -4.10005511 	 -4.10005473
-4.19230769 	 -4.10103564 	 -4.10103529
-4.21282051 	 -4.10197209 	 -4.10197175
-4.23333333 	 -4.10286571 	 -4.10286539
-4.25384615 	 -4.10371876 	 -4.10371845
-4.27435897 	 -4.10453286 	 -4.10453256
-4.29487179 	 -4.10530994 	 -4.10530970
-4.31538462 	 -4.10605169 	 -4.10605145
-4.33589744 	 -4.10675959 	 -4.10675936
-4.35641026 	 -4.10743539 	 -4.10743496
-4.37692308 	 -4.10808000 	 -4.10807960
-4.39743590 	 -4.10869550 	 -4.10869511
-4.41794872 	 -4.10928272 	 -4.10928235
-4.43846154 	 -4.10984303 	 -4.10984267
-4.45897436 	 -4.11037794 	 -4.11037760
-4.47948718 	 -4.11088811 	 -4.11088784
-4.50000000 	 -4.11137507 	 -4.11137482
